t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
34,1,0.768517,1.305063,3.023593,0.290621,1.82713,0.3412,134.058496,1.60263,1.60263,False,False,False,False,safe-bo,
35,1,0.705479,1.293079,2.670266,0.199724,2.154371,0.388873,134.035199,1.764275,1.764275,False,False,False,False,safe-bo,
36,1,0.731157,1.263083,2.810523,0.329358,2.031836,0.321035,133.255077,1.683687,1.683687,False,False,False,False,safe-bo,
37,1,0.688124,1.214528,2.818735,0.435935,1.754155,0.187868,134.71324,1.669763,1.669763,False,False,False,False,safe-bo,
38,1,0.644058,1.362039,3.028633,0.465413,1.904128,0.439118,133.309416,2.086765,2.086765,False,False,False,False,safe-bo,
39,1,0.664419,1.325229,2.950951,0.409718,2.168221,0.379308,134.055578,1.758837,1.758837,False,False,False,False,safe-bo,
40,1,0.699975,1.402972,3.055634,0.484127,1.89784,0.214678,133.595744,1.926825,1.926825,False,False,False,False,safe-bo,
41,1,0.652888,1.1925,2.619375,0.550564,1.877659,0.340515,133.667902,1.405981,1.405981,False,False,False,False,safe-bo,
42,1,0.676191,1.281572,2.661225,0.40701,1.997069,0.373992,133.820603,1.618355,1.618355,False,False,False,False,safe-bo,
43,1,0.673205,1.07923,2.666966,0.353321,1.956507,0.535233,134.108375,1.759946,1.759946,False,False,False,False,safe-bo,
44,1,0.637803,1.16743,2.824233,0.490221,1.750398,0.511705,133.259912,1.773936,1.773936,False,False,False,False,safe-bo,
45,1,0.546216,1.371506,2.670484,0.60877,1.924933,0.552369,134.171222,2.110528,2.110528,False,False,False,False,safe-bo,
46,1,0.526613,1.331097,2.936916,0.527482,1.8804,0.440715,133.457882,1.986915,1.986915,False,False,False,False,safe-bo,
47,1,0.612341,1.440391,2.50153,0.596772,2.273331,0.634642,134.358592,1.608083,1.608083,False,False,False,False,safe-bo,
48,1,0.674953,1.263232,2.398433,0.680522,1.978299,0.614765,133.984112,1.945281,1.945281,False,False,False,False,safe-bo,
49,1,0.54447,1.3814,2.782417,0.511733,1.706566,0.516563,133.990995,0.695466,0.695466,False,False,False,False,safe-bo,
50,1,0.516817,1.371061,2.969634,0.615753,1.817044,0.52197,133.154146,1.242725,1.242725,False,False,False,False,safe-bo,
51,1,0.493376,1.191239,2.526143,0.660764,1.892743,0.531454,134.194783,1.546142,1.546142,False,False,False,False,safe-bo,
52,1,0.52788,1.253432,3.3931,0.809314,2.147134,0.496444,134.258413,1.016848,1.016848,False,False,False,False,safe-bo,
53,1,0.58385,1.178606,3.365111,0.64488,1.866639,0.49751,133.811133,1.314467,1.314467,False,False,False,False,safe-bo,
54,1,0.422998,1.335641,2.8719,0.626505,1.80548,0.574764,134.433724,1.137178,1.137178,False,False,False,False,safe-bo,
55,1,0.517819,1.479286,2.847024,0.557164,1.916848,0.527658,135.06308,1.590727,1.590727,False,False,False,False,safe-bo,
56,1,0.545991,1.412413,2.59557,0.589547,1.967051,0.523424,134.877982,0.865151,0.865151,False,False,False,False,safe-bo,
57,1,0.637292,1.358545,3.099308,0.641486,1.605916,0.564764,134.79427,1.864777,1.864777,False,False,False,False,safe-bo,
58,1,0.625771,1.442287,2.852693,0.616801,2.223489,0.567442,134.684305,1.497592,1.497592,False,False,False,False,safe-bo,
59,1,0.519038,1.286664,2.708917,0.680217,2.125213,0.43245,133.346821,1.774449,1.774449,False,False,False,False,safe-bo,
60,1,0.552644,1.59282,2.563829,0.553142,2.197451,0.530434,134.680835,1.564082,1.564082,False,False,False,False,safe-bo,
61,1,0.603347,1.495729,3.131418,0.616003,1.992997,0.545577,134.385064,1.812201,1.812201,False,False,False,False,safe-bo,
62,1,0.578942,1.277208,2.741313,0.594088,1.837062,0.505136,133.562033,2.160714,2.160714,False,False,False,False,safe-bo,
63,1,0.637473,1.147453,2.802402,0.730346,1.698326,0.415456,134.34641,1.261366,1.261366,False,False,False,False,safe-bo,
64,1,0.564616,1.155416,3.088799,0.63274,1.994435,0.480965,132.763197,1.4281,1.4281,False,False,False,False,safe-bo,
65,1,0.507923,1.112006,2.660506,0.541662,1.950529,0.414139,133.945903,1.702913,1.702913,False,False,False,False,safe-bo,
66,1,0.50421,1.453332,2.566786,0.611281,1.924941,0.471719,133.801796,0.952425,0.952425,False,False,False,False,safe-bo,
67,1,0.577923,1.141881,2.901485,0.688123,1.926888,0.433698,133.496437,1.377748,1.377748,False,False,False,False,safe-bo,
68,1,0.573383,1.364645,2.828615,0.540402,1.772969,0.252715,132.915082,1.799683,1.799683,False,False,False,False,safe-bo,
69,1,0.552596,1.237893,2.981252,0.64905,2.038954,0.577588,134.040883,1.893182,1.893182,False,False,False,False,safe-bo,
70,1,0.652011,1.274312,2.592204,0.614806,1.943266,0.383568,134.150784,2.100206,2.100206,False,False,False,False,safe-bo,
71,1,0.551067,1.177949,2.787416,0.534749,1.794829,0.533336,132.536225,1.997109,1.997109,False,False,False,False,safe-bo,
72,1,0.539523,1.242827,2.843116,0.662854,1.954414,0.483759,133.453565,1.0541,1.0541,False,False,False,False,safe-bo,
73,1,0.621773,1.168404,2.512121,0.563048,1.681192,0.54849,134.096693,2.092868,2.092868,False,False,False,False,safe-bo,
74,1,0.600265,1.308539,2.200622,0.543121,1.429649,0.388885,132.169166,2.173553,2.173553,False,False,False,False,safe-bo,
75,1,0.666399,1.582264,1.931485,0.511354,1.394004,0.373887,132.128802,2.271001,2.271001,False,False,False,False,safe-bo,
76,1,0.682611,1.81223,1.8496,0.506422,1.537272,0.414079,132.171731,2.01186,2.01186,False,False,False,False,safe-bo,
77,1,0.695791,1.433361,2.256071,0.595044,1.723708,0.397535,132.613363,1.970833,1.970833,False,False,False,False,safe-bo,
78,1,0.591758,1.485067,2.07164,0.628559,1.220456,0.500879,132.76075,1.844903,1.844903,False,False,False,False,safe-bo,
79,1,0.663582,1.408445,2.015177,0.548109,1.483491,0.296692,131.557779,2.111227,2.111227,False,False,False,False,safe-bo,
80,1,0.803306,1.658102,1.939968,0.615666,1.66626,0.328321,132.575472,2.124307,2.124307,False,False,False,False,safe-bo,
81,1,0.539952,1.474517,2.00686,0.489253,1.627383,0.24536,132.646316,2.218234,2.218234,False,False,False,False,safe-bo,
82,1,0.724285,1.387844,2.00997,0.602011,1.440931,0.53467,132.391426,2.001866,2.001866,False,False,False,False,safe-bo,
83,1,0.649419,1.62455,2.324228,0.646718,1.425828,0.302689,132.374654,1.949471,1.949471,False,False,False,False,safe-bo,
84,1,0.776232,1.594311,2.244442,0.442796,1.325508,0.363838,131.839314,2.117476,2.117476,False,False,False,False,safe-bo,
85,1,0.645457,1.605665,2.254543,0.435792,1.568597,0.313353,131.87658,2.206067,2.206067,False,False,False,False,safe-bo,
86,1,0.594352,1.566204,2.136604,0.439413,1.611995,0.392862,131.469131,2.157697,2.157697,False,False,False,False,safe-bo,
87,1,0.681383,1.755083,2.01124,0.443147,1.289415,0.211649,132.429828,2.12263,2.12263,False,False,False,False,safe-bo,
88,1,0.604124,1.455642,1.717971,0.543816,1.298646,0.45162,132.889561,1.742748,1.742748,False,False,False,False,safe-bo,
89,1,0.652726,1.362905,2.253475,0.522264,1.346207,0.338951,132.354008,2.029161,2.029161,False,False,False,False,safe-bo,
90,1,0.79375,1.637405,1.711998,0.658035,1.271912,0.461915,132.831796,0.930805,0.930805,False,False,False,False,safe-bo,
91,1,0.747314,1.619937,2.533521,0.518326,1.520298,0.269292,132.863836,1.287311,1.287311,False,False,False,False,safe-bo,
92,1,0.72683,1.447385,1.863674,0.573694,1.518544,0.258584,132.954558,1.109102,1.109102,False,False,False,False,safe-bo,
93,1,0.538298,1.72719,1.962478,0.521335,1.468712,0.254055,132.60921,1.405101,1.405101,False,False,False,False,safe-bo,
94,1,0.750191,1.545413,2.151469,0.645387,1.572189,0.295028,132.791607,1.338883,1.338883,False,False,False,False,safe-bo,
95,1,0.691987,1.4281,1.616056,0.386069,1.472839,0.316809,132.618271,0.763601,0.763601,False,False,False,False,safe-bo,
96,1,0.689901,1.54161,2.633483,0.74623,1.307462,0.465406,134.682836,1.482596,1.482596,False,False,False,False,safe-bo,
97,1,0.671903,1.603433,1.916275,0.693593,1.318672,0.368407,131.845661,0.808641,0.808641,False,False,False,False,safe-bo,
98,1,0.657984,1.819094,2.270178,0.364431,1.293984,0.288008,135.015848,1.236008,1.236008,False,False,False,False,safe-bo,
99,1,0.727207,1.647801,2.259945,0.528549,1.590802,0.432496,132.128705,1.195286,1.195286,False,False,False,False,safe-bo,
100,1,0.670403,1.753974,2.676064,0.495236,1.103043,0.397829,135.250407,1.276519,1.276519,False,False,False,False,safe-bo,
101,1,0.613431,1.370148,1.873161,0.482661,1.301732,0.425069,131.810793,1.207153,1.207153,False,False,False,False,safe-bo,
102,1,0.684683,1.316069,1.99945,0.685486,1.417719,0.444322,133.194525,1.499948,1.499948,False,False,False,False,safe-bo,
103,1,0.757984,1.729825,2.124783,0.452003,1.604577,0.364161,132.317333,1.420579,1.420579,False,False,False,False,safe-bo,
104,1,0.664812,1.381497,2.483861,0.445465,1.506748,0.377973,131.837612,1.662353,1.662353,False,False,False,False,safe-bo,
105,1,0.600913,1.535922,2.370113,0.421909,1.413584,0.415775,131.85889,1.385734,1.385734,False,False,False,False,safe-bo,
106,1,0.705753,1.785246,2.03735,0.499769,1.657521,0.260944,132.738927,1.259445,1.259445,False,False,False,False,safe-bo,
107,1,0.597514,1.524039,2.548247,0.540374,1.708136,0.404667,133.201195,1.144922,1.144922,False,False,False,False,safe-bo,
108,1,0.696223,1.503123,2.110402,0.513375,1.694495,0.367437,131.276545,2.048627,2.048627,False,False,False,False,safe-bo,
109,1,0.721725,1.545449,2.047703,0.423783,1.580012,0.391104,132.651071,1.115976,1.115976,False,False,False,False,safe-bo,
110,1,0.714977,1.51757,2.243672,0.561949,1.606368,0.301457,131.451555,1.303197,1.303197,False,False,False,False,safe-bo,
111,1,0.692431,1.398595,1.953584,0.511671,1.35206,0.414598,132.839429,1.745295,1.745295,False,False,False,False,safe-bo,
112,1,0.671156,1.496168,2.611177,0.605175,1.7807,0.296829,134.690511,1.388141,1.388141,False,False,False,False,safe-bo,
113,1,0.662127,1.655601,1.861238,0.432934,1.567751,0.401002,132.438233,1.198128,1.198128,False,False,False,False,safe-bo,
114,1,0.696922,1.792653,1.805738,0.50414,1.116293,0.354403,131.939197,1.357361,1.357361,False,False,False,False,safe-bo,
115,1,0.761829,1.494885,2.30959,0.442607,1.442879,0.390624,132.039512,1.902711,1.902711,False,False,False,False,safe-bo,
116,1,0.688154,1.490622,2.355618,0.513411,1.359844,0.359382,132.641785,1.363467,1.363467,False,False,False,False,safe-bo,
117,1,0.633504,1.287688,2.143413,0.63639,1.656569,0.309514,130.847794,1.904306,1.904306,False,False,False,False,safe-bo,
118,1,0.806524,1.507592,2.2816,0.587237,1.545692,0.425979,130.197278,1.694826,1.694826,False,False,False,False,safe-bo,
119,1,0.737471,1.391568,2.014635,0.494028,1.291381,0.407249,131.079321,2.059351,2.059351,False,False,False,False,safe-bo,
120,1,0.575802,1.591162,1.829855,0.381548,1.372752,0.378485,131.210984,1.9025,1.9025,False,False,False,False,safe-bo,
121,1,0.650061,1.513462,1.955916,0.44055,1.397331,0.409846,132.32045,1.329682,1.329682,False,False,False,False,safe-bo,
122,1,0.697691,1.454917,2.239097,0.636738,1.31853,0.310507,129.705996,1.788283,1.788283,False,False,False,False,safe-bo,
123,1,0.702339,1.510373,1.842267,0.547853,1.603026,0.288821,130.772318,1.416713,1.416713,False,False,False,False,safe-bo,
124,1,0.600907,1.442805,2.335437,0.587835,1.596107,0.370703,132.257473,1.964874,1.964874,False,False,False,False,safe-bo,
125,1,0.61896,1.47201,2.348922,0.594932,1.53595,0.413978,132.707338,1.875396,1.875396,False,False,False,False,safe-bo,
126,1,0.630799,1.617915,2.165464,0.618132,1.348297,0.355205,130.828227,1.649654,1.649654,False,False,False,False,safe-bo,
127,1,0.601628,1.589766,1.990111,0.544111,1.233464,0.457172,132.9969,1.868095,1.868095,False,False,False,False,safe-bo,
128,1,0.6692,1.610174,2.059064,0.453941,1.529847,0.36479,130.664027,1.874803,1.874803,False,False,False,False,safe-bo,
129,1,0.630342,1.50115,2.093868,0.676728,1.629908,0.172031,130.908558,1.909411,1.909411,False,False,False,False,safe-bo,
130,1,0.660548,1.649485,2.318969,0.560743,1.521625,0.431545,129.680616,2.042514,2.042514,False,False,False,False,safe-bo,
131,1,0.693375,1.445447,2.010619,0.335016,1.375477,0.62544,131.43225,0.983153,0.983153,False,False,False,False,safe-bo,
132,1,0.577344,1.788949,1.874357,0.359517,1.527765,0.317772,131.836932,1.32763,1.32763,False,False,False,False,safe-bo,
133,1,0.679509,1.579917,2.663983,0.589219,1.332155,0.310677,134.822178,1.139146,1.139146,False,False,False,False,safe-bo,
134,1,0.803078,1.351442,2.405272,0.49714,1.518097,0.442122,129.270131,1.580105,1.580105,False,False,False,False,safe-bo,
135,1,0.724585,1.578035,2.006546,0.477032,1.325126,0.393868,131.289443,1.466562,1.466562,False,False,False,False,safe-bo,
136,1,0.626535,1.644871,1.793012,0.577167,1.379732,0.337485,132.371917,1.811245,1.811245,False,False,False,False,safe-bo,
137,1,0.728975,1.622097,1.973136,0.566191,1.575361,0.435827,131.655609,1.630243,1.630243,False,False,False,False,safe-bo,
138,1,0.713743,1.446907,1.900762,0.530565,1.27498,0.405533,131.097812,1.195997,1.195997,False,False,False,False,safe-bo,
139,1,0.578534,1.631797,2.050133,0.499555,1.264932,0.378558,131.023724,1.528181,1.528181,False,False,False,False,safe-bo,
140,1,0.605423,1.751139,2.404452,0.459767,1.734217,0.373031,134.888425,1.3237,1.3237,False,False,False,False,safe-bo,
