t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
23,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.152072,1.152072,False,False,False,False,safe-bo,
24,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.176151,1.176151,False,False,False,False,safe-bo,
25,1,0.809698,1.453419,3.012113,0.978755,0.732119,0.855479,179.525039,0.465638,0.465638,False,False,False,False,safe-bo,
26,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.154221,1.154221,False,False,False,False,safe-bo,
27,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.172738,1.172738,False,False,False,False,safe-bo,
28,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.168886,1.168886,False,False,False,False,safe-bo,
29,1,0.370056,0.959728,2.196352,0.088088,1.608845,0.39571,179.823785,0.490862,0.490862,False,False,False,False,safe-bo,
30,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.128043,1.128043,False,False,False,False,safe-bo,
31,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.178487,1.178487,False,False,False,False,safe-bo,
32,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.116004,1.116004,False,False,False,False,safe-bo,
33,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.082842,1.082842,False,False,False,False,safe-bo,
34,1,0.706693,0.687482,3.186949,0.536269,1.554303,0.359939,196.814006,0.714587,0.714587,False,False,False,False,safe-bo,
35,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.133966,1.133966,False,False,False,False,safe-bo,
36,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.18772,1.18772,False,False,False,False,safe-bo,
37,1,0.665986,1.688018,2.382966,0.562129,1.890226,0.640233,196.840236,0.833244,0.833244,False,False,False,False,safe-bo,
38,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.124868,1.124868,False,False,False,False,safe-bo,
39,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.186861,1.186861,False,False,False,False,safe-bo,
40,2,0.859547,0.78949,2.123322,0.339672,1.604291,0.468519,264.415207,1.679936,1.679936,False,False,False,False,CMA-ES,
41,2,0.770823,1.140006,1.869287,0.601473,1.181226,0.58771,214.575293,1.3426,1.3426,False,False,False,False,CMA-ES,
42,2,0.593379,1.076785,3.340309,0.510601,2.012619,0.434198,62.893942,0.78989,0.78989,False,False,False,False,CMA-ES,
43,2,0.708171,0.320011,3.851615,0.386107,1.29644,0.713261,180.708072,0.857962,0.857962,False,False,False,False,CMA-ES,
44,2,0.712595,0.797718,0.535256,0.616893,1.872286,0.410656,134.722991,0.900838,0.900838,False,False,False,False,CMA-ES,
45,2,0.454527,0.635056,4.130581,0.640092,1.483983,0.492321,196.720836,0.485114,0.485114,False,False,False,False,CMA-ES,
46,2,0.691813,1.258604,2.477348,0.568801,1.994714,0.561993,198.989829,1.096817,1.096817,False,False,False,False,CMA-ES,
47,2,0.611178,0.599036,2.911813,0.295015,1.977254,0.49895,160.813398,0.958383,0.958383,False,False,False,False,CMA-ES,
48,2,0.791048,1.033406,1.434457,0.397451,1.619056,0.38991,107.759516,1.424686,1.424686,False,False,False,False,CMA-ES,
49,2,0.845677,0.910799,3.350149,0.668613,1.641151,0.469956,194.656738,1.136143,1.136143,False,False,False,False,CMA-ES,
50,2,0.58354,0.642264,0.702477,0.672871,2.228084,0.540212,278.673648,0.627662,0.627662,False,False,False,False,CMA-ES,
51,2,0.831775,0.945621,3.705488,0.868575,2.139397,0.440652,181.296262,0.652993,0.652993,False,False,False,False,CMA-ES,
52,2,0.737127,0.822656,2.79173,0.444357,1.899361,0.95885,280.112116,1.011223,1.011223,False,False,False,False,CMA-ES,
53,2,0.726349,1.383439,1.756719,0.040008,0.95998,0.685759,198.000615,1.114624,1.114624,False,False,False,False,CMA-ES,
54,2,0.853419,1.112102,1.339132,0.647611,0.788727,0.716865,197.852673,1.118537,1.118537,False,False,False,False,CMA-ES,
55,2,0.591951,1.138429,2.071048,0.458972,2.064882,0.153134,242.19602,0.630054,0.630054,False,False,False,False,CMA-ES,
56,2,0.781487,1.359107,0.992868,0.607923,1.49938,0.441101,48.968124,1.285548,1.285548,False,False,False,False,CMA-ES,
57,2,0.59267,1.295885,2.225104,0.464139,1.20578,0.557659,238.507647,1.131556,1.131556,False,False,False,False,CMA-ES,
58,2,0.755762,0.280631,1.987163,0.187847,0.949429,0.692555,118.38573,1.250992,1.250992,False,False,False,False,CMA-ES,
59,2,0.81608,0.899797,1.463781,0.45191,2.636486,0.482311,139.130439,0.711231,0.711231,False,False,False,False,CMA-ES,
60,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.167112,1.167112,False,False,False,False,safe-bo-seed,
61,2,0.669779,0.958354,2.501149,0.559211,1.830712,0.4755,167.926418,1.151287,1.151287,False,False,False,False,safe-bo-seed,
62,2,0.60637,0.882757,2.37145,0.498384,1.925145,0.494152,196.322484,1.003369,1.003369,False,False,False,False,safe-bo-seed,
63,2,0.791822,0.890545,2.294377,0.231759,2.371042,0.672416,195.776251,0.929629,0.929629,False,False,False,False,safe-bo,
64,2,0.790083,1.085799,2.337527,0.8699,2.389806,0.217186,196.311119,0.537295,0.537295,False,False,False,False,safe-bo,
65,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.170624,1.170624,False,False,False,False,safe-bo,
66,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.098727,1.098727,False,False,False,False,safe-bo,
67,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.143043,1.143043,False,False,False,False,safe-bo,
68,2,0.597149,1.209863,1.850143,0.842669,1.114339,0.341969,179.722429,0.753486,0.753486,False,False,False,False,safe-bo,
69,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.13257,1.13257,False,False,False,False,safe-bo,
70,2,0.394975,0.674218,2.201882,0.350492,1.068701,0.933745,180.122122,0.577619,0.577619,False,False,False,False,safe-bo,
71,2,0.734384,1.411903,2.390786,0.930196,1.454498,0.005208,179.612348,0.528893,0.528893,False,False,False,False,safe-bo,
72,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.21168,1.21168,False,False,False,False,safe-bo,
73,2,0.821745,1.196158,2.446258,0.860295,2.735006,0.893647,196.409726,0.436041,0.436041,False,False,False,False,safe-bo,
74,2,0.814039,0.242216,2.714476,0.556217,1.447923,0.804289,196.796846,1.254763,1.254763,False,False,False,False,safe-bo,
75,2,0.31718,1.089152,2.26086,0.128755,1.451957,0.539022,168.097505,0.0,-2.0,True,True,True,True,safe-bo,
76,2,0.814039,0.242216,2.714476,0.556217,1.447923,0.804289,196.796846,1.256191,1.256191,False,False,False,False,safe-bo,
77,2,0.929876,1.787353,3.528724,0.92711,2.54958,0.494871,168.21567,0.488522,0.488522,False,False,False,False,safe-bo,
78,2,0.814039,0.242216,2.714476,0.556217,1.447923,0.804289,196.796846,1.301613,1.301613,False,False,False,False,safe-bo,
79,2,0.814039,0.242216,2.714476,0.556217,1.447923,0.804289,196.796846,1.25604,1.25604,False,False,False,False,safe-bo,
80,3,0.651755,0.961585,2.917086,0.499764,0.9917,0.832297,211.087477,1.112301,1.112301,False,False,False,False,CMA-ES,
81,3,0.732682,0.857977,1.838215,0.452531,1.529014,0.536551,122.037449,1.860439,1.860439,False,False,False,False,CMA-ES,
82,3,0.53202,1.528934,0.707066,0.518317,1.367428,0.294136,101.601754,0.883341,0.883341,False,False,False,False,CMA-ES,
83,3,0.558215,0.897283,2.581851,0.429297,0.904022,0.751152,130.77929,1.039863,1.039863,False,False,False,False,CMA-ES,
84,3,0.517734,1.450792,1.750569,0.348458,0.630926,0.483963,195.637064,0.746135,0.746135,False,False,False,False,CMA-ES,
85,3,0.583146,0.990044,1.182908,0.247861,1.799382,0.465757,275.002583,1.279425,1.279425,False,False,False,False,CMA-ES,
86,3,0.749796,0.389057,3.26707,0.07024,1.776249,0.601227,92.050873,1.461465,1.461465,False,False,False,False,CMA-ES,
87,3,0.680013,0.872839,2.220618,0.468552,2.452745,0.432929,155.667536,0.930536,0.930536,False,False,False,False,CMA-ES,
88,3,0.625093,1.174354,2.603776,0.784516,1.501336,0.749041,123.341844,1.261048,1.261048,False,False,False,False,CMA-ES,
89,3,0.599922,1.615459,1.708667,0.548149,1.660138,0.724138,143.403797,1.374568,1.374568,False,False,False,False,CMA-ES,
90,3,0.503406,0.775717,1.371384,0.61717,1.887259,0.53352,163.345298,1.021443,1.021443,False,False,False,False,CMA-ES,
91,3,0.42982,1.65632,1.267082,0.788086,3.0,0.633413,167.679726,0.222415,0.222415,False,False,False,False,CMA-ES,
92,3,0.816384,0.297118,1.6958,0.47658,1.501333,0.786823,99.692413,1.909767,1.909767,False,False,False,False,CMA-ES,
93,3,0.644947,0.670247,1.205519,0.081758,1.718489,0.552836,145.312044,1.443825,1.443825,False,False,False,False,CMA-ES,
94,3,0.49263,0.856597,1.776782,0.135171,2.191837,0.718942,197.314265,0.891225,0.891225,False,False,False,False,CMA-ES,
95,3,0.669598,0.514389,2.381902,0.520581,2.225327,0.764969,128.801383,1.094012,1.094012,False,False,False,False,CMA-ES,
96,3,0.795817,0.970178,0.580082,0.426678,1.334137,0.432215,154.781185,1.480009,1.480009,False,False,False,False,CMA-ES,
97,3,0.654653,1.113243,1.356237,0.594999,1.782151,0.693271,181.59584,1.38322,1.38322,False,False,False,False,CMA-ES,
98,3,0.73953,0.474233,0.97621,0.18413,1.907091,0.567625,143.792618,1.515665,1.515665,False,False,False,False,CMA-ES,
99,3,0.730259,0.89133,1.454057,0.453247,0.937231,0.559929,111.933495,1.485452,1.485452,False,False,False,False,CMA-ES,
100,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.512095,1.512095,False,False,False,False,safe-bo-seed,
101,3,0.655291,1.0525,2.618306,0.529191,1.652518,0.450411,207.275075,1.424187,1.424187,False,False,False,False,safe-bo-seed,
102,3,0.663446,0.909521,2.362997,0.471677,1.967919,0.51304,183.039103,1.436183,1.436183,False,False,False,False,safe-bo-seed,
103,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.456956,1.456956,False,False,False,False,safe-bo,
104,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.438014,1.438014,False,False,False,False,safe-bo,
105,3,0.61302,1.255935,3.473774,0.698639,2.184398,0.198833,179.987005,0.539771,0.539771,False,False,False,False,safe-bo,
106,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.448971,1.448971,False,False,False,False,safe-bo,
107,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.496202,1.496202,False,False,False,False,safe-bo,
108,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.477993,1.477993,False,False,False,False,safe-bo,
109,3,0.322647,1.071883,1.959726,0.721936,1.089291,0.722559,207.463872,0.642822,0.642822,False,False,False,False,safe-bo,
110,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.382226,1.382226,False,False,False,False,safe-bo,
111,3,0.640551,1.097107,2.212567,0.86989,2.044841,0.297037,179.742845,0.883679,0.883679,False,False,False,False,safe-bo,
112,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.470178,1.470178,False,False,False,False,safe-bo,
113,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.437004,1.437004,False,False,False,False,safe-bo,
114,3,0.553329,0.947363,2.854007,0.883771,1.606456,0.068011,182.541268,0.529736,0.529736,False,False,False,False,safe-bo,
115,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.453433,1.453433,False,False,False,False,safe-bo,
116,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.505249,1.505249,False,False,False,False,safe-bo,
117,3,0.900636,1.041558,2.752231,0.66607,2.482061,0.247089,182.713371,0.800949,0.800949,False,False,False,False,safe-bo,
118,3,0.875315,0.828365,2.812417,0.984263,1.937108,0.796738,180.863675,1.143516,1.143516,False,False,False,False,safe-bo,
119,3,0.913403,1.183925,1.945732,0.945703,1.940352,0.858024,180.133528,1.325243,1.325243,False,False,False,False,safe-bo,
