t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
34,1,0.706693,0.687482,3.186949,0.536269,1.554303,0.359939,196.814006,1.60263,1.60263,False,False,False,False,safe-bo,
35,1,0.752905,1.718868,3.504368,0.696616,1.09821,0.990573,178.867003,1.764275,1.764275,False,False,False,False,safe-bo,
36,1,0.829716,0.78217,4.269742,0.160955,1.495682,0.69546,196.93104,1.683687,1.683687,False,False,False,False,safe-bo,
37,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.669763,1.669763,False,False,False,False,safe-bo,
38,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,2.086765,2.086765,False,False,False,False,safe-bo,
39,1,0.98623,1.222985,2.790693,0.538614,1.202533,0.482842,180.147729,1.758837,1.758837,False,False,False,False,safe-bo,
40,2,0.859547,0.78949,2.123322,0.339672,1.604291,0.468519,264.415207,1.926825,1.926825,False,False,False,False,CMA-ES,
41,2,0.770823,1.140006,1.869287,0.601473,1.181226,0.58771,214.575293,1.405981,1.405981,False,False,False,False,CMA-ES,
42,2,0.593379,1.076785,3.340309,0.510601,2.012619,0.434198,62.893942,1.618355,1.618355,False,False,False,False,CMA-ES,
43,2,0.708171,0.320011,3.851615,0.386107,1.29644,0.713261,180.708072,1.759946,1.759946,False,False,False,False,CMA-ES,
44,2,0.712595,0.797718,0.535256,0.616893,1.872286,0.410656,134.722991,1.773936,1.773936,False,False,False,False,CMA-ES,
45,2,0.454527,0.635056,4.130581,0.640092,1.483983,0.492321,196.720836,2.110528,2.110528,False,False,False,False,CMA-ES,
46,2,0.691813,1.258604,2.477348,0.568801,1.994714,0.561993,198.989829,1.986915,1.986915,False,False,False,False,CMA-ES,
47,2,0.611178,0.599036,2.911813,0.295015,1.977254,0.49895,160.813398,1.608083,1.608083,False,False,False,False,CMA-ES,
48,2,0.791048,1.033406,1.434457,0.397451,1.619056,0.38991,107.759516,1.945281,1.945281,False,False,False,False,CMA-ES,
49,2,0.845677,0.910799,3.350149,0.668613,1.641151,0.469956,194.656738,1.172434,1.172434,False,False,False,False,CMA-ES,
50,2,0.58354,0.642264,0.702477,0.672871,2.228084,0.540212,278.673648,1.242725,1.242725,False,False,False,False,CMA-ES,
51,2,0.831775,0.945621,3.705488,0.868575,2.139397,0.440652,181.296262,1.546142,1.546142,False,False,False,False,CMA-ES,
52,2,0.3,0.0,5.0,1.0,3.0,1.0,360.0,0.0,-2.0,False,False,True,True,CMA-ES,
53,2,0.3,2.0,0.0,0.0,0.5,1.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
54,2,1.0,2.0,0.0,1.0,0.5,1.0,0.0,1.016848,1.016848,False,False,False,False,CMA-ES,
55,2,0.3,2.0,4.135675,1.0,3.0,0.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
56,2,0.3,2.0,0.0,1.0,0.5,0.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
57,2,0.3,2.0,5.0,1.0,0.5,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
58,2,0.3,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
59,2,0.3,0.0,0.0,1.0,3.0,1.0,0.0,0.0,-2.0,False,False,True,True,CMA-ES,
60,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.314467,1.314467,False,False,False,False,safe-bo-seed,
61,2,0.669779,0.958354,2.501149,0.559211,1.830712,0.4755,167.926418,1.137178,1.137178,False,False,False,False,safe-bo-seed,
62,2,0.60637,0.882757,2.37145,0.498384,1.925145,0.494152,196.322484,1.590727,1.590727,False,False,False,False,safe-bo-seed,
63,2,0.791822,0.890545,2.294377,0.231759,2.371042,0.672416,195.776251,0.865151,0.865151,False,False,False,False,safe-bo,
64,2,0.790083,1.085799,2.337527,0.8699,2.389806,0.217186,196.311119,1.864777,1.864777,False,False,False,False,safe-bo,
65,2,0.586771,1.508476,1.786267,0.997702,1.966986,0.465463,195.935319,1.497592,1.497592,False,False,False,False,safe-bo,
66,2,0.790083,1.085799,2.337527,0.8699,2.389806,0.217186,196.311119,1.774449,1.774449,False,False,False,False,safe-bo,
67,2,0.40206,0.462769,1.685323,0.801101,1.652584,0.312851,195.672248,1.564082,1.564082,False,False,False,False,safe-bo,
68,2,0.480908,1.210316,2.771732,0.072029,2.213674,0.377622,195.654876,1.812201,1.812201,False,False,False,False,safe-bo,
69,2,0.597149,1.209863,1.850143,0.842669,1.114339,0.341969,179.722429,2.160714,2.160714,False,False,False,False,safe-bo,
70,2,0.842644,1.191161,1.424842,0.883645,1.808876,0.719008,178.901636,1.261366,1.261366,False,False,False,False,safe-bo,
71,2,0.583286,1.908035,2.920901,0.614346,2.494142,0.113104,196.116095,1.4281,1.4281,False,False,False,False,safe-bo,
72,2,0.766674,1.663547,1.263985,0.756651,1.960603,0.547819,179.051119,1.702913,1.702913,False,False,False,False,safe-bo,
73,2,0.394975,0.674218,2.201882,0.350492,1.068701,0.933745,180.122122,0.952425,0.952425,False,False,False,False,safe-bo,
74,2,0.920584,0.621131,3.202525,0.737827,1.768488,0.36185,195.253674,1.377748,1.377748,False,False,False,False,safe-bo,
75,2,0.760011,1.312524,1.189999,0.979492,0.949035,0.101949,196.088311,1.799683,1.799683,False,False,False,False,safe-bo,
76,2,0.984384,0.783103,1.181019,0.537145,1.018935,0.297343,194.940268,1.893182,1.893182,False,False,False,False,safe-bo,
77,2,0.821745,1.196158,2.446258,0.860295,2.735006,0.893647,196.409726,2.100206,2.100206,False,False,False,False,safe-bo,
78,2,0.792152,1.889818,3.177904,0.969878,2.738803,0.178009,195.499362,1.997109,1.997109,False,False,False,False,safe-bo,
79,2,0.629324,0.846957,1.140414,0.846089,2.400983,0.282621,195.377627,1.0541,1.0541,False,False,False,False,safe-bo,
80,3,0.651755,0.961585,2.917086,0.499764,0.9917,0.832297,211.087477,2.092868,2.092868,False,False,False,False,CMA-ES,
81,3,0.732682,0.857977,1.838215,0.452531,1.529014,0.536551,122.037449,2.173553,2.173553,False,False,False,False,CMA-ES,
82,3,0.53202,1.528934,0.707066,0.518317,1.367428,0.294136,101.601754,2.271001,2.271001,False,False,False,False,CMA-ES,
83,3,0.558215,0.897283,2.581851,0.429297,0.904022,0.751152,130.77929,2.01186,2.01186,False,False,False,False,CMA-ES,
84,3,0.517734,1.450792,1.750569,0.348458,0.630926,0.483963,195.637064,1.970833,1.970833,False,False,False,False,CMA-ES,
85,3,0.583146,0.990044,1.182908,0.247861,1.799382,0.465757,275.002583,1.844903,1.844903,False,False,False,False,CMA-ES,
86,3,0.749796,0.389057,3.26707,0.07024,1.776249,0.601227,92.050873,2.111227,2.111227,False,False,False,False,CMA-ES,
87,3,0.680013,0.872839,2.220618,0.468552,2.452745,0.432929,155.667536,2.124307,2.124307,False,False,False,False,CMA-ES,
88,3,0.625093,1.174354,2.603776,0.784516,1.501336,0.749041,123.341844,2.218234,2.218234,False,False,False,False,CMA-ES,
89,3,0.599922,1.615459,1.708667,0.548149,1.660138,0.724138,143.403797,2.001866,2.001866,False,False,False,False,CMA-ES,
90,3,0.503406,0.775717,1.371384,0.61717,1.887259,0.53352,163.345298,1.949471,1.949471,False,False,False,False,CMA-ES,
91,3,0.42982,1.65632,1.267082,0.788086,3.0,0.633413,167.679726,2.117476,2.117476,False,False,False,False,CMA-ES,
92,3,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,-2.0,True,False,True,False,CMA-ES,
93,3,0.3,0.0,0.0,0.0,3.0,0.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
94,3,0.3,0.0,0.0,0.0,3.0,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
95,3,0.3,0.0,5.0,1.0,3.0,1.0,0.0,0.0,-2.0,False,False,True,True,CMA-ES,
96,3,1.0,2.0,0.0,1.0,0.5,0.0,360.0,2.206067,2.206067,False,False,False,False,CMA-ES,
97,3,0.3,2.0,0.0,1.0,3.0,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
98,3,1.0,0.0,0.0,0.0,3.0,0.0,360.0,0.0,-2.0,True,False,False,False,CMA-ES,
99,3,1.0,2.0,0.0,1.0,0.5,0.0,0.0,2.157697,2.157697,False,False,False,False,CMA-ES,
100,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,2.12263,2.12263,False,False,False,False,safe-bo-seed,
101,3,0.655291,1.0525,2.618306,0.529191,1.652518,0.450411,207.275075,1.742748,1.742748,False,False,False,False,safe-bo-seed,
102,3,0.663446,0.909521,2.362997,0.471677,1.967919,0.51304,183.039103,2.029161,2.029161,False,False,False,False,safe-bo-seed,
103,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.446276,1.446276,False,False,False,False,safe-bo,
104,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.287311,1.287311,False,False,False,False,safe-bo,
105,3,0.692918,1.212905,2.613743,0.133651,1.253819,0.768827,182.15205,1.109102,1.109102,False,False,False,False,safe-bo,
106,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.405101,1.405101,False,False,False,False,safe-bo,
107,3,0.898872,1.117954,2.797402,0.03441,1.652901,0.371761,183.964342,1.338883,1.338883,False,False,False,False,safe-bo,
108,3,0.911007,0.524102,2.535984,0.423902,2.632039,0.201719,182.325482,0.763601,0.763601,False,False,False,False,safe-bo,
109,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.482596,1.482596,False,False,False,False,safe-bo,
110,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,0.808641,0.808641,False,False,False,False,safe-bo,
111,3,0.500043,1.241782,1.850968,0.897581,1.793077,0.50766,184.28766,1.236008,1.236008,False,False,False,False,safe-bo,
112,3,0.640551,1.097107,2.212567,0.86989,2.044841,0.297037,179.742845,1.195286,1.195286,False,False,False,False,safe-bo,
113,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.276519,1.276519,False,False,False,False,safe-bo,
114,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.207153,1.207153,False,False,False,False,safe-bo,
115,3,0.553329,0.947363,2.854007,0.883771,1.606456,0.068011,182.541268,1.499948,1.499948,False,False,False,False,safe-bo,
116,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.420579,1.420579,False,False,False,False,safe-bo,
117,3,0.36897,1.264414,1.71813,0.746748,1.455583,0.027588,181.938172,1.662353,1.662353,False,False,False,False,safe-bo,
118,3,0.945438,1.654656,1.747152,0.908859,1.817879,0.937665,184.297669,1.385734,1.385734,False,False,False,False,safe-bo,
119,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.259445,1.259445,False,False,False,False,safe-bo,
